Corrección de efectos;Componentes del coste;Tipo de dato;Periodo;Total
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2016T1;-0,2
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2015T4;1,2
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2015T3;0,2
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2015T2;0,4
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2015T1;0,5
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2014T4;-0,5
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2014T3;-0,4
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2014T2;0
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2014T1;-0,3
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2013T4;2,1
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2013T3;0,2
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2013T2;-0,4
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2013T1;-1,3
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2012T4;-3,2
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2012T3;-0,1
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2012T2;-0,3
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2012T1;1,1
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2011T4;1,6
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2011T3;1,5
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2011T2;0,8
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2011T1;0,8
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2010T4;-0,2
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2010T3;-0,3
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2010T2;1,1
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2010T1;1
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2009T4;2,6
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2009T3;3,3
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2009T2;4,1
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2009T1;4,1
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2008T4;5
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2008T3;4,8
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2008T2;4,7
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2008T1;4,7
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2007T4;4,3
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2007T3;4,1
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2007T2;3,8
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2007T1;4
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2006T4;4,8
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2006T3;4,7
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2006T2;5,4
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2006T1;4,3
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2005T4;2,9
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2005T3;2,5
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2005T2;3,5
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2005T1;2,4
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2004T4;2,6
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2004T3;2,3
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2004T2;3,4
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2004T1;3,9
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2003T4;4
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2003T3;3,9
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2003T2;4,9
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2003T1;5,5
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2002T4;4,3
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2002T3;4,3
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2002T2;4,3
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2002T1;4,7
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2001T4;4,4
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2001T3;4,4
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2001T2;3,5
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2001T1;3,7
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2000T4;..
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2000T3;..
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2000T2;..
Datos ajustados de calendario;Coste total por trabajador;Tasa de variación anual;2000T1;..
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2024T4;2.442,24
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2024T3;2.205,47
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2024T2;2.353,3
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2024T1;2.206,25
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2023T4;2.359,51
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2023T3;2.117,81
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2023T2;2.262,73
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2023T1;2.126,38
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2022T4;2.268,01
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2022T3;2.032,06
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2022T2;2.153,86
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2022T1;2.006,42
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2021T4;2.165,79
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2021T3;1.952,2
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2021T2;2.064,44
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2021T1;1.907,8
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2020T4;2.061,21
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2020T3;1.859,08
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2020T2;1.804,12
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2020T1;1.889,71
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2019T4;2.075,36
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2019T3;1.876,95
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2019T2;1.992,28
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2019T1;1.876,04
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2018T4;2.039,05
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2018T3;1.842,61
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2018T2;1.951,53
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2018T1;1.844,41
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2017T4;2.020,28
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2017T3;1.809,14
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2017T2;1.942,13
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2017T1;1.828,93
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2016T4;2.010,79
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2016T3;1.804,04
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2016T2;1.942,58
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2016T1;1.832,63
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2015T4;2.026,03
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2015T3;1.809,85
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2015T2;1.941,89
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2015T1;1.831,69
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2014T4;1.991,7
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2014T3;1.800,48
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2014T2;1.929,77
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2014T1;1.805,7
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2013T4;1.995,68
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2013T3;1.801,42
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2013T2;1.928,52
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2013T1;1.809,46
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2012T4;1.946,98
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2012T3;1.805,62
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2012T2;1.939,84
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2012T1;1.841,7
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2011T4;2.020,14
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2011T3;1.800,88
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2011T2;1.938,84
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2011T1;1.819,47
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2010T4;1.992,93
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2010T3;1.779,12
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2010T2;1.926,82
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2010T1;1.802,05
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2009T4;1.993,04
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2009T3;1.776,6
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2009T2;1.893,49
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2009T1;1.768,94
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2008T4;1.940,05
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2008T3;1.722,53
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2008T2;1.818,06
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2008T1;1.719,32
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2007T4;1.851,54
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2007T3;1.635,73
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2007T2;1.731,83
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2007T1;1.633,73
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2006T4;1.778,2
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2006T3;1.574,41
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2006T2;1.669,57
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2006T1;1.565,94
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2005T4;1.691,22
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2005T3;1.502,3
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2005T2;1.587,97
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2005T1;1.506,61
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2004T4;1.648,78
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2004T3;1.472,14
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2004T2;1.534,99
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2004T1;1.479,29
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2003T4;1.610,29
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2003T3;1.443,35
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2003T2;1.484,77
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2003T1;1.422,78
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2002T4;1.554,49
Datos ajustados de calendario;Coste salarial total por trabajador;Euros;2002T3;1.396,92
