Divisiones de la CNAE-09;Componentes del coste;Periodo;Total
32 Otras industrias manufactureras;Coste laboral total por hora;2022T4;21,02
32 Otras industrias manufactureras;Coste laboral total por hora;2022T3;21,69
32 Otras industrias manufactureras;Coste laboral total por hora;2022T2;18,85
32 Otras industrias manufactureras;Coste laboral total por hora;2022T1;18,33
32 Otras industrias manufactureras;Coste laboral total por hora;2021T4;20,38
32 Otras industrias manufactureras;Coste laboral total por hora;2021T3;20,63
32 Otras industrias manufactureras;Coste laboral total por hora;2021T2;18,02
32 Otras industrias manufactureras;Coste laboral total por hora;2021T1;17,49
32 Otras industrias manufactureras;Coste laboral total por hora;2020T4;19,72
32 Otras industrias manufactureras;Coste laboral total por hora;2020T3;21,27
32 Otras industrias manufactureras;Coste laboral total por hora;2020T2;19,3
32 Otras industrias manufactureras;Coste laboral total por hora;2020T1;16,81
32 Otras industrias manufactureras;Coste laboral total por hora;2019T4;19,04
32 Otras industrias manufactureras;Coste laboral total por hora;2019T3;19,79
32 Otras industrias manufactureras;Coste laboral total por hora;2019T2;16,4
32 Otras industrias manufactureras;Coste laboral total por hora;2019T1;16,37
32 Otras industrias manufactureras;Coste laboral total por hora;2018T4;19,69
32 Otras industrias manufactureras;Coste laboral total por hora;2018T3;19,42
32 Otras industrias manufactureras;Coste laboral total por hora;2018T2;16,92
32 Otras industrias manufactureras;Coste laboral total por hora;2018T1;16,53
32 Otras industrias manufactureras;Coste laboral total por hora;2017T4;19,59
32 Otras industrias manufactureras;Coste laboral total por hora;2017T3;18,68
32 Otras industrias manufactureras;Coste laboral total por hora;2017T2;17,12
32 Otras industrias manufactureras;Coste laboral total por hora;2017T1;16,13
32 Otras industrias manufactureras;Coste laboral total por hora;2016T4;20,79
32 Otras industrias manufactureras;Coste laboral total por hora;2016T3;20,6
32 Otras industrias manufactureras;Coste laboral total por hora;2016T2;16,89
32 Otras industrias manufactureras;Coste laboral total por hora;2016T1;17,22
32 Otras industrias manufactureras;Coste laboral total por hora;2015T4;18,77
32 Otras industrias manufactureras;Coste laboral total por hora;2015T3;19,53
32 Otras industrias manufactureras;Coste laboral total por hora;2015T2;17,17
32 Otras industrias manufactureras;Coste laboral total por hora;2015T1;17,04
32 Otras industrias manufactureras;Coste laboral total por hora;2014T4;18,74
32 Otras industrias manufactureras;Coste laboral total por hora;2014T3;19,66
32 Otras industrias manufactureras;Coste laboral total por hora;2014T2;17,58
32 Otras industrias manufactureras;Coste laboral total por hora;2014T1;16,56
32 Otras industrias manufactureras;Coste laboral total por hora;2013T4;19,11
32 Otras industrias manufactureras;Coste laboral total por hora;2013T3;19,76
32 Otras industrias manufactureras;Coste laboral total por hora;2013T2;17,28
32 Otras industrias manufactureras;Coste laboral total por hora;2013T1;17,04
32 Otras industrias manufactureras;Coste laboral total por hora;2012T4;19,24
32 Otras industrias manufactureras;Coste laboral total por hora;2012T3;20,87
32 Otras industrias manufactureras;Coste laboral total por hora;2012T2;17,98
32 Otras industrias manufactureras;Coste laboral total por hora;2012T1;16,3
32 Otras industrias manufactureras;Coste laboral total por hora;2011T4;19,31
32 Otras industrias manufactureras;Coste laboral total por hora;2011T3;19,5
32 Otras industrias manufactureras;Coste laboral total por hora;2011T2;17,35
32 Otras industrias manufactureras;Coste laboral total por hora;2011T1;15,86
32 Otras industrias manufactureras;Coste laboral total por hora;2010T4;19,24
32 Otras industrias manufactureras;Coste laboral total por hora;2010T3;18,09
32 Otras industrias manufactureras;Coste laboral total por hora;2010T2;17,96
32 Otras industrias manufactureras;Coste laboral total por hora;2010T1;15,26
32 Otras industrias manufactureras;Coste laboral total por hora;2009T4;19,23
32 Otras industrias manufactureras;Coste laboral total por hora;2009T3;18,66
32 Otras industrias manufactureras;Coste laboral total por hora;2009T2;18,26
32 Otras industrias manufactureras;Coste laboral total por hora;2009T1;16,19
32 Otras industrias manufactureras;Coste laboral total por hora;2008T4;16,2
32 Otras industrias manufactureras;Coste laboral total por hora;2008T3;16,66
32 Otras industrias manufactureras;Coste laboral total por hora;2008T2;14,66
32 Otras industrias manufactureras;Coste laboral total por hora;2008T1;14,9
32 Otras industrias manufactureras;Coste salarial total por hora;2024T4;16,98
32 Otras industrias manufactureras;Coste salarial total por hora;2024T3;17,63
32 Otras industrias manufactureras;Coste salarial total por hora;2024T2;15,57
32 Otras industrias manufactureras;Coste salarial total por hora;2024T1;15,1
32 Otras industrias manufactureras;Coste salarial total por hora;2023T4;16,58
32 Otras industrias manufactureras;Coste salarial total por hora;2023T3;16,11
32 Otras industrias manufactureras;Coste salarial total por hora;2023T2;14,64
32 Otras industrias manufactureras;Coste salarial total por hora;2023T1;13,79
32 Otras industrias manufactureras;Coste salarial total por hora;2022T4;15,98
32 Otras industrias manufactureras;Coste salarial total por hora;2022T3;15,95
32 Otras industrias manufactureras;Coste salarial total por hora;2022T2;14,03
32 Otras industrias manufactureras;Coste salarial total por hora;2022T1;13,59
32 Otras industrias manufactureras;Coste salarial total por hora;2021T4;15,46
32 Otras industrias manufactureras;Coste salarial total por hora;2021T3;15,13
32 Otras industrias manufactureras;Coste salarial total por hora;2021T2;13,03
32 Otras industrias manufactureras;Coste salarial total por hora;2021T1;12,71
32 Otras industrias manufactureras;Coste salarial total por hora;2020T4;14,68
32 Otras industrias manufactureras;Coste salarial total por hora;2020T3;14,9
32 Otras industrias manufactureras;Coste salarial total por hora;2020T2;13,42
32 Otras industrias manufactureras;Coste salarial total por hora;2020T1;12,24
32 Otras industrias manufactureras;Coste salarial total por hora;2019T4;14,51
32 Otras industrias manufactureras;Coste salarial total por hora;2019T3;14,63
32 Otras industrias manufactureras;Coste salarial total por hora;2019T2;12,24
32 Otras industrias manufactureras;Coste salarial total por hora;2019T1;11,82
32 Otras industrias manufactureras;Coste salarial total por hora;2018T4;15,15
32 Otras industrias manufactureras;Coste salarial total por hora;2018T3;14,26
32 Otras industrias manufactureras;Coste salarial total por hora;2018T2;12,76
32 Otras industrias manufactureras;Coste salarial total por hora;2018T1;12,19
32 Otras industrias manufactureras;Coste salarial total por hora;2017T4;14,98
32 Otras industrias manufactureras;Coste salarial total por hora;2017T3;13,8
32 Otras industrias manufactureras;Coste salarial total por hora;2017T2;12,85
32 Otras industrias manufactureras;Coste salarial total por hora;2017T1;11,93
32 Otras industrias manufactureras;Coste salarial total por hora;2016T4;16,28
32 Otras industrias manufactureras;Coste salarial total por hora;2016T3;14,94
32 Otras industrias manufactureras;Coste salarial total por hora;2016T2;12,71
32 Otras industrias manufactureras;Coste salarial total por hora;2016T1;12,8
32 Otras industrias manufactureras;Coste salarial total por hora;2015T4;14,35
32 Otras industrias manufactureras;Coste salarial total por hora;2015T3;14,37
32 Otras industrias manufactureras;Coste salarial total por hora;2015T2;12,82
32 Otras industrias manufactureras;Coste salarial total por hora;2015T1;12,41
32 Otras industrias manufactureras;Coste salarial total por hora;2014T4;14,11
32 Otras industrias manufactureras;Coste salarial total por hora;2014T3;14,52
32 Otras industrias manufactureras;Coste salarial total por hora;2014T2;12,98
32 Otras industrias manufactureras;Coste salarial total por hora;2014T1;11,93
32 Otras industrias manufactureras;Coste salarial total por hora;2013T4;14,52
32 Otras industrias manufactureras;Coste salarial total por hora;2013T3;14,41
32 Otras industrias manufactureras;Coste salarial total por hora;2013T2;13
32 Otras industrias manufactureras;Coste salarial total por hora;2013T1;12,31
32 Otras industrias manufactureras;Coste salarial total por hora;2012T4;14,48
32 Otras industrias manufactureras;Coste salarial total por hora;2012T3;15,08
32 Otras industrias manufactureras;Coste salarial total por hora;2012T2;13,44
32 Otras industrias manufactureras;Coste salarial total por hora;2012T1;12,17
32 Otras industrias manufactureras;Coste salarial total por hora;2011T4;14,73
32 Otras industrias manufactureras;Coste salarial total por hora;2011T3;14,45
32 Otras industrias manufactureras;Coste salarial total por hora;2011T2;13,14
32 Otras industrias manufactureras;Coste salarial total por hora;2011T1;11,44
32 Otras industrias manufactureras;Coste salarial total por hora;2010T4;14,38
32 Otras industrias manufactureras;Coste salarial total por hora;2010T3;13,49
32 Otras industrias manufactureras;Coste salarial total por hora;2010T2;13,16
32 Otras industrias manufactureras;Coste salarial total por hora;2010T1;11,13
32 Otras industrias manufactureras;Coste salarial total por hora;2009T4;14,91
32 Otras industrias manufactureras;Coste salarial total por hora;2009T3;13,79
32 Otras industrias manufactureras;Coste salarial total por hora;2009T2;13,49
32 Otras industrias manufactureras;Coste salarial total por hora;2009T1;11,46
32 Otras industrias manufactureras;Coste salarial total por hora;2008T4;12,23
32 Otras industrias manufactureras;Coste salarial total por hora;2008T3;12,32
32 Otras industrias manufactureras;Coste salarial total por hora;2008T2;10,83
32 Otras industrias manufactureras;Coste salarial total por hora;2008T1;10,4
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2024T4;14,19
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2024T3;16,37
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2024T2;13,83
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2024T1;13,91
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2023T4;13,87
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2023T3;15,35
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2023T2;13,17
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2023T1;12,55
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2022T4;12,94
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2022T3;15,04
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2022T2;12,46
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2022T1;12,19
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2021T4;12,67
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2021T3;14,5
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2021T2;11,93
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2021T1;11,89
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2020T4;11,93
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2020T3;13,66
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2020T2;11,74
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2020T1;11,1
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2019T4;11,71
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2019T3;13,48
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2019T2;10,89
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2019T1;10,83
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2018T4;11,26
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2018T3;13,25
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2018T2;11,07
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2018T1;11,16
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2017T4;11,67
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2017T3;12,74
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2017T2;11,13
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2017T1;10,78
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2016T4;12,1
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2016T3;13,59
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2016T2;10,92
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2016T1;11,51
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2015T4;11,28
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2015T3;13,28
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2015T2;11,02
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2015T1;10,75
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2014T4;11,22
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2014T3;13,29
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2014T2;11,17
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2014T1;10,78
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2013T4;11,3
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2013T3;13,08
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2013T2;10,75
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2013T1;10,97
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2012T4;11,44
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2012T3;13,21
32 Otras industrias manufactureras;Coste salarial ordinario por hora;2012T2;10,99
