Tipo de jornada;Sectores de actividad CNAE 2009;Componentes del coste;Periodo;Total
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2024T3;48,65
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2024T2;75,44
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2024T1;41,51
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2023T4;97,65
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2023T3;49,03
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2023T2;71,09
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2023T1;40,62
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2022T4;90,72
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2022T3;42,71
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2022T2;66,45
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2022T1;31,81
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2021T4;86,73
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2021T3;40,17
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2021T2;64,74
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2021T1;31,47
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2020T4;88,33
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2020T3;36,65
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2020T2;56,86
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2020T1;29,14
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2019T4;89,59
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2019T3;37,32
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2019T2;68,11
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2019T1;30,41
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2018T4;86,63
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2018T3;36,18
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2018T2;65,25
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2018T1;31,78
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2017T4;86,52
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2017T3;34,98
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2017T2;69,14
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2017T1;27,32
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2016T4;88,44
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2016T3;35,69
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2016T2;64,39
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2016T1;27,67
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2015T4;88,38
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2015T3;47,57
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2015T2;62,23
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2015T1;31,88
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2014T4;85,71
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2014T3;37,48
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2014T2;63,32
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2014T1;31,58
Jornada a tiempo parcial;Servicios;Coste salarial pagos extraordinarios;2013T4;88,89
