Tipo de jornada;Sectores de actividad CNAE 2009;Componentes del coste;Periodo;Total
Ambas jornadas;Industria;Coste salarial ordinario por hora;2019T3;15,45
Ambas jornadas;Industria;Coste salarial ordinario por hora;2019T2;13,66
Ambas jornadas;Industria;Coste salarial ordinario por hora;2019T1;13,13
Ambas jornadas;Industria;Coste salarial ordinario por hora;2018T4;13,99
Ambas jornadas;Industria;Coste salarial ordinario por hora;2018T3;15,19
Ambas jornadas;Industria;Coste salarial ordinario por hora;2018T2;13,03
Ambas jornadas;Industria;Coste salarial ordinario por hora;2018T1;13,23
Ambas jornadas;Industria;Coste salarial ordinario por hora;2017T4;13,96
Ambas jornadas;Industria;Coste salarial ordinario por hora;2017T3;14,88
Ambas jornadas;Industria;Coste salarial ordinario por hora;2017T2;13,32
Ambas jornadas;Industria;Coste salarial ordinario por hora;2017T1;12,75
Ambas jornadas;Industria;Coste salarial ordinario por hora;2016T4;13,75
Ambas jornadas;Industria;Coste salarial ordinario por hora;2016T3;14,82
Ambas jornadas;Industria;Coste salarial ordinario por hora;2016T2;12,66
Ambas jornadas;Industria;Coste salarial ordinario por hora;2016T1;13,35
Ambas jornadas;Industria;Coste salarial ordinario por hora;2015T4;13,58
Ambas jornadas;Industria;Coste salarial ordinario por hora;2015T3;14,79
Ambas jornadas;Industria;Coste salarial ordinario por hora;2015T2;13,2
Ambas jornadas;Industria;Coste salarial ordinario por hora;2015T1;12,94
Ambas jornadas;Industria;Coste salarial ordinario por hora;2014T4;13,53
Ambas jornadas;Industria;Coste salarial ordinario por hora;2014T3;14,89
Ambas jornadas;Industria;Coste salarial ordinario por hora;2014T2;13,28
Ambas jornadas;Industria;Coste salarial ordinario por hora;2014T1;12,85
Ambas jornadas;Industria;Coste salarial ordinario por hora;2013T4;13,5
Ambas jornadas;Industria;Coste salarial ordinario por hora;2013T3;14,87
Ambas jornadas;Industria;Coste salarial ordinario por hora;2013T2;12,71
Ambas jornadas;Industria;Coste salarial ordinario por hora;2013T1;13
Ambas jornadas;Industria;Coste salarial ordinario por hora;2012T4;13,46
Ambas jornadas;Industria;Coste salarial ordinario por hora;2012T3;14,69
Ambas jornadas;Industria;Coste salarial ordinario por hora;2012T2;12,91
Ambas jornadas;Industria;Coste salarial ordinario por hora;2012T1;12,41
Ambas jornadas;Industria;Coste salarial ordinario por hora;2011T4;13,2
Ambas jornadas;Industria;Coste salarial ordinario por hora;2011T3;14,52
Ambas jornadas;Industria;Coste salarial ordinario por hora;2011T2;12,62
Ambas jornadas;Industria;Coste salarial ordinario por hora;2011T1;12,12
Ambas jornadas;Industria;Coste salarial ordinario por hora;2010T4;12,91
Ambas jornadas;Industria;Coste salarial ordinario por hora;2010T3;13,94
Ambas jornadas;Industria;Coste salarial ordinario por hora;2010T2;12,39
Ambas jornadas;Industria;Coste salarial ordinario por hora;2010T1;12,19
Ambas jornadas;Industria;Coste salarial ordinario por hora;2009T4;12,61
Ambas jornadas;Industria;Coste salarial ordinario por hora;2009T3;14,02
Ambas jornadas;Industria;Coste salarial ordinario por hora;2009T2;12,36
Ambas jornadas;Industria;Coste salarial ordinario por hora;2009T1;12,01
Ambas jornadas;Industria;Coste salarial ordinario por hora;2008T4;12,09
Ambas jornadas;Industria;Coste salarial ordinario por hora;2008T3;13,57
Ambas jornadas;Industria;Coste salarial ordinario por hora;2008T2;11,33
Ambas jornadas;Industria;Coste salarial ordinario por hora;2008T1;11,59
Ambas jornadas;Construcción;Coste salarial total por hora;2024T4;16,53
Ambas jornadas;Construcción;Coste salarial total por hora;2024T3;15,04
Ambas jornadas;Construcción;Coste salarial total por hora;2024T2;14,96
Ambas jornadas;Construcción;Coste salarial total por hora;2024T1;13,5
Ambas jornadas;Construcción;Coste salarial total por hora;2023T4;16,75
Ambas jornadas;Construcción;Coste salarial total por hora;2023T3;14,55
Ambas jornadas;Construcción;Coste salarial total por hora;2023T2;15,03
Ambas jornadas;Construcción;Coste salarial total por hora;2023T1;12,82
Ambas jornadas;Construcción;Coste salarial total por hora;2022T4;15,74
Ambas jornadas;Construcción;Coste salarial total por hora;2022T3;13,81
Ambas jornadas;Construcción;Coste salarial total por hora;2022T2;14,82
Ambas jornadas;Construcción;Coste salarial total por hora;2022T1;12,38
Ambas jornadas;Construcción;Coste salarial total por hora;2021T4;14,88
Ambas jornadas;Construcción;Coste salarial total por hora;2021T3;13,33
Ambas jornadas;Construcción;Coste salarial total por hora;2021T2;13,92
Ambas jornadas;Construcción;Coste salarial total por hora;2021T1;12,11
Ambas jornadas;Construcción;Coste salarial total por hora;2020T4;15,07
Ambas jornadas;Construcción;Coste salarial total por hora;2020T3;13,04
Ambas jornadas;Construcción;Coste salarial total por hora;2020T2;14,82
Ambas jornadas;Construcción;Coste salarial total por hora;2020T1;11,94
Ambas jornadas;Construcción;Coste salarial total por hora;2019T4;14,68
Ambas jornadas;Construcción;Coste salarial total por hora;2019T3;13
Ambas jornadas;Construcción;Coste salarial total por hora;2019T2;13,52
Ambas jornadas;Construcción;Coste salarial total por hora;2019T1;11,55
Ambas jornadas;Construcción;Coste salarial total por hora;2018T4;14,43
Ambas jornadas;Construcción;Coste salarial total por hora;2018T3;12,76
Ambas jornadas;Construcción;Coste salarial total por hora;2018T2;12,96
Ambas jornadas;Construcción;Coste salarial total por hora;2018T1;11,73
Ambas jornadas;Construcción;Coste salarial total por hora;2017T4;13,96
Ambas jornadas;Construcción;Coste salarial total por hora;2017T3;12,61
Ambas jornadas;Construcción;Coste salarial total por hora;2017T2;13,22
Ambas jornadas;Construcción;Coste salarial total por hora;2017T1;11,27
Ambas jornadas;Construcción;Coste salarial total por hora;2016T4;14,06
Ambas jornadas;Construcción;Coste salarial total por hora;2016T3;12,68
Ambas jornadas;Construcción;Coste salarial total por hora;2016T2;12,89
Ambas jornadas;Construcción;Coste salarial total por hora;2016T1;11,96
Ambas jornadas;Construcción;Coste salarial total por hora;2015T4;14,12
Ambas jornadas;Construcción;Coste salarial total por hora;2015T3;12,97
Ambas jornadas;Construcción;Coste salarial total por hora;2015T2;13,56
Ambas jornadas;Construcción;Coste salarial total por hora;2015T1;11,7
Ambas jornadas;Construcción;Coste salarial total por hora;2014T4;14,4
Ambas jornadas;Construcción;Coste salarial total por hora;2014T3;12,98
Ambas jornadas;Construcción;Coste salarial total por hora;2014T2;13,92
Ambas jornadas;Construcción;Coste salarial total por hora;2014T1;11,67
Ambas jornadas;Construcción;Coste salarial total por hora;2013T4;14,49
Ambas jornadas;Construcción;Coste salarial total por hora;2013T3;12,88
Ambas jornadas;Construcción;Coste salarial total por hora;2013T2;13,4
Ambas jornadas;Construcción;Coste salarial total por hora;2013T1;12
Ambas jornadas;Construcción;Coste salarial total por hora;2012T4;14,62
Ambas jornadas;Construcción;Coste salarial total por hora;2012T3;12,96
Ambas jornadas;Construcción;Coste salarial total por hora;2012T2;13,59
Ambas jornadas;Construcción;Coste salarial total por hora;2012T1;11,54
Ambas jornadas;Construcción;Coste salarial total por hora;2011T4;14,41
Ambas jornadas;Construcción;Coste salarial total por hora;2011T3;12,73
Ambas jornadas;Construcción;Coste salarial total por hora;2011T2;13,06
Ambas jornadas;Construcción;Coste salarial total por hora;2011T1;11,37
Ambas jornadas;Construcción;Coste salarial total por hora;2010T4;13,94
Ambas jornadas;Construcción;Coste salarial total por hora;2010T3;12,07
Ambas jornadas;Construcción;Coste salarial total por hora;2010T2;12,64
Ambas jornadas;Construcción;Coste salarial total por hora;2010T1;11,22
Ambas jornadas;Construcción;Coste salarial total por hora;2009T4;13,69
Ambas jornadas;Construcción;Coste salarial total por hora;2009T3;12,31
Ambas jornadas;Construcción;Coste salarial total por hora;2009T2;12,57
Ambas jornadas;Construcción;Coste salarial total por hora;2009T1;11
Ambas jornadas;Construcción;Coste salarial total por hora;2008T4;12,77
Ambas jornadas;Construcción;Coste salarial total por hora;2008T3;11,92
Ambas jornadas;Construcción;Coste salarial total por hora;2008T2;11,34
Ambas jornadas;Construcción;Coste salarial total por hora;2008T1;10,67
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2024T4;13,45
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2024T3;14,11
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2024T2;12,61
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2024T1;12,73
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2023T4;13,26
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2023T3;13,61
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2023T2;12,54
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2023T1;12,03
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2022T4;12,61
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2022T3;12,78
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2022T2;11,9
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2022T1;11,58
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2021T4;12,13
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2021T3;12,41
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2021T2;11,69
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2021T1;11,45
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2020T4;11,97
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2020T3;12,1
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2020T2;11,92
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2020T1;11,21
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2019T4;11,62
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2019T3;11,98
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2019T2;11,14
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2019T1;10,8
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2018T4;11,51
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2018T3;11,76
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2018T2;10,67
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2018T1;10,96
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2017T4;11,32
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2017T3;11,63
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2017T2;10,95
Ambas jornadas;Construcción;Coste salarial ordinario por hora;2017T1;10,6
