Divisiones de la CNAE-09;Componentes del coste;Periodo;Total
B Industrias extractivas;Coste salarial total;2013T3;2.843,07
B Industrias extractivas;Coste salarial total;2013T2;2.994,7
B Industrias extractivas;Coste salarial total;2013T1;2.745,07
B Industrias extractivas;Coste salarial total;2012T4;3.104,2
B Industrias extractivas;Coste salarial total;2012T3;2.501,48
B Industrias extractivas;Coste salarial total;2012T2;3.183,37
B Industrias extractivas;Coste salarial total;2012T1;2.603,83
B Industrias extractivas;Coste salarial total;2011T4;2.817,07
B Industrias extractivas;Coste salarial total;2011T3;2.437,28
B Industrias extractivas;Coste salarial total;2011T2;2.673,88
B Industrias extractivas;Coste salarial total;2011T1;2.321,41
B Industrias extractivas;Coste salarial total;2010T4;2.687,48
B Industrias extractivas;Coste salarial total;2010T3;2.336,86
B Industrias extractivas;Coste salarial total;2010T2;2.618,47
B Industrias extractivas;Coste salarial total;2010T1;2.151,88
B Industrias extractivas;Coste salarial total;2009T4;2.358,06
B Industrias extractivas;Coste salarial total;2009T3;2.200,47
B Industrias extractivas;Coste salarial total;2009T2;2.335,6
B Industrias extractivas;Coste salarial total;2009T1;2.075,66
B Industrias extractivas;Coste salarial total;2008T4;2.356,14
B Industrias extractivas;Coste salarial total;2008T3;2.141,11
B Industrias extractivas;Coste salarial total;2008T2;2.273,77
B Industrias extractivas;Coste salarial total;2008T1;2.108,98
B Industrias extractivas;Coste salarial ordinario;2024T4;2.921,39
B Industrias extractivas;Coste salarial ordinario;2024T3;2.886,29
B Industrias extractivas;Coste salarial ordinario;2024T2;2.855,2
B Industrias extractivas;Coste salarial ordinario;2024T1;2.829,81
B Industrias extractivas;Coste salarial ordinario;2023T4;2.747,63
B Industrias extractivas;Coste salarial ordinario;2023T3;2.713,96
B Industrias extractivas;Coste salarial ordinario;2023T2;2.652,51
B Industrias extractivas;Coste salarial ordinario;2023T1;2.709,57
B Industrias extractivas;Coste salarial ordinario;2022T4;2.669,85
B Industrias extractivas;Coste salarial ordinario;2022T3;2.659,91
B Industrias extractivas;Coste salarial ordinario;2022T2;2.614,05
B Industrias extractivas;Coste salarial ordinario;2022T1;2.622,76
B Industrias extractivas;Coste salarial ordinario;2021T4;2.565,43
B Industrias extractivas;Coste salarial ordinario;2021T3;2.580,91
B Industrias extractivas;Coste salarial ordinario;2021T2;2.611,89
B Industrias extractivas;Coste salarial ordinario;2021T1;2.579,79
B Industrias extractivas;Coste salarial ordinario;2020T4;2.567,67
B Industrias extractivas;Coste salarial ordinario;2020T3;2.575,32
B Industrias extractivas;Coste salarial ordinario;2020T2;2.465,6
B Industrias extractivas;Coste salarial ordinario;2020T1;2.465,31
B Industrias extractivas;Coste salarial ordinario;2019T4;2.428,03
B Industrias extractivas;Coste salarial ordinario;2019T3;2.430,84
B Industrias extractivas;Coste salarial ordinario;2019T2;2.415,77
B Industrias extractivas;Coste salarial ordinario;2019T1;2.406,62
B Industrias extractivas;Coste salarial ordinario;2018T4;2.416,83
B Industrias extractivas;Coste salarial ordinario;2018T3;2.374,63
B Industrias extractivas;Coste salarial ordinario;2018T2;2.378,49
B Industrias extractivas;Coste salarial ordinario;2018T1;2.396,94
B Industrias extractivas;Coste salarial ordinario;2017T4;2.482,73
B Industrias extractivas;Coste salarial ordinario;2017T3;2.449,06
B Industrias extractivas;Coste salarial ordinario;2017T2;2.436,74
B Industrias extractivas;Coste salarial ordinario;2017T1;2.469,54
B Industrias extractivas;Coste salarial ordinario;2016T4;2.498,34
B Industrias extractivas;Coste salarial ordinario;2016T3;2.521,91
B Industrias extractivas;Coste salarial ordinario;2016T2;2.567,61
B Industrias extractivas;Coste salarial ordinario;2016T1;2.507,28
B Industrias extractivas;Coste salarial ordinario;2015T4;2.480,52
B Industrias extractivas;Coste salarial ordinario;2015T3;2.553,33
B Industrias extractivas;Coste salarial ordinario;2015T2;2.532,24
B Industrias extractivas;Coste salarial ordinario;2015T1;2.588,47
B Industrias extractivas;Coste salarial ordinario;2014T4;2.572,66
B Industrias extractivas;Coste salarial ordinario;2014T3;2.511,63
B Industrias extractivas;Coste salarial ordinario;2014T2;2.486,04
B Industrias extractivas;Coste salarial ordinario;2014T1;2.478,62
B Industrias extractivas;Coste salarial ordinario;2013T4;2.422,66
B Industrias extractivas;Coste salarial ordinario;2013T3;2.447,87
B Industrias extractivas;Coste salarial ordinario;2013T2;2.351,3
B Industrias extractivas;Coste salarial ordinario;2013T1;2.390,22
B Industrias extractivas;Coste salarial ordinario;2012T4;2.353,95
B Industrias extractivas;Coste salarial ordinario;2012T3;2.156,06
B Industrias extractivas;Coste salarial ordinario;2012T2;2.298,17
B Industrias extractivas;Coste salarial ordinario;2012T1;2.332,77
B Industrias extractivas;Coste salarial ordinario;2011T4;2.255,49
B Industrias extractivas;Coste salarial ordinario;2011T3;2.273,86
B Industrias extractivas;Coste salarial ordinario;2011T2;2.212,26
B Industrias extractivas;Coste salarial ordinario;2011T1;2.131,76
B Industrias extractivas;Coste salarial ordinario;2010T4;2.193,2
B Industrias extractivas;Coste salarial ordinario;2010T3;2.211,13
B Industrias extractivas;Coste salarial ordinario;2010T2;2.209,49
B Industrias extractivas;Coste salarial ordinario;2010T1;2.026,36
B Industrias extractivas;Coste salarial ordinario;2009T4;1.992,91
B Industrias extractivas;Coste salarial ordinario;2009T3;2.038,09
B Industrias extractivas;Coste salarial ordinario;2009T2;1.983,95
B Industrias extractivas;Coste salarial ordinario;2009T1;1.972,04
B Industrias extractivas;Coste salarial ordinario;2008T4;1.977,7
B Industrias extractivas;Coste salarial ordinario;2008T3;1.976,01
B Industrias extractivas;Coste salarial ordinario;2008T2;1.969,88
B Industrias extractivas;Coste salarial ordinario;2008T1;1.932,17
B Industrias extractivas;Otros costes;2024T4;1.321,57
B Industrias extractivas;Otros costes;2024T3;1.278,96
B Industrias extractivas;Otros costes;2024T2;1.209,3
B Industrias extractivas;Otros costes;2024T1;1.289,53
B Industrias extractivas;Otros costes;2023T4;1.164,38
B Industrias extractivas;Otros costes;2023T3;1.149,6
B Industrias extractivas;Otros costes;2023T2;1.429,39
B Industrias extractivas;Otros costes;2023T1;1.299,96
B Industrias extractivas;Otros costes;2022T4;1.073,01
B Industrias extractivas;Otros costes;2022T3;1.054,42
B Industrias extractivas;Otros costes;2022T2;1.072,41
B Industrias extractivas;Otros costes;2022T1;1.058,06
B Industrias extractivas;Otros costes;2021T4;1.170,2
B Industrias extractivas;Otros costes;2021T3;1.097,01
B Industrias extractivas;Otros costes;2021T2;1.308,26
B Industrias extractivas;Otros costes;2021T1;1.086,76
B Industrias extractivas;Otros costes;2020T4;1.368,57
B Industrias extractivas;Otros costes;2020T3;1.294,24
B Industrias extractivas;Otros costes;2020T2;1.191,16
B Industrias extractivas;Otros costes;2020T1;1.104,95
B Industrias extractivas;Otros costes;2019T4;1.036,74
B Industrias extractivas;Otros costes;2019T3;1.036,39
B Industrias extractivas;Otros costes;2019T2;1.038,41
B Industrias extractivas;Otros costes;2019T1;1.040,5
B Industrias extractivas;Otros costes;2018T4;1.019,45
B Industrias extractivas;Otros costes;2018T3;991,29
B Industrias extractivas;Otros costes;2018T2;1.076,53
B Industrias extractivas;Otros costes;2018T1;991,64
B Industrias extractivas;Otros costes;2017T4;1.018,29
B Industrias extractivas;Otros costes;2017T3;1.293,87
B Industrias extractivas;Otros costes;2017T2;1.267,95
B Industrias extractivas;Otros costes;2017T1;1.009,24
B Industrias extractivas;Otros costes;2016T4;1.067,88
B Industrias extractivas;Otros costes;2016T3;1.072,61
B Industrias extractivas;Otros costes;2016T2;1.214,49
B Industrias extractivas;Otros costes;2016T1;986,08
B Industrias extractivas;Otros costes;2015T4;1.046,84
B Industrias extractivas;Otros costes;2015T3;949,96
B Industrias extractivas;Otros costes;2015T2;962,78
B Industrias extractivas;Otros costes;2015T1;997
B Industrias extractivas;Otros costes;2014T4;1.012,73
B Industrias extractivas;Otros costes;2014T3;976,92
B Industrias extractivas;Otros costes;2014T2;1.014,42
B Industrias extractivas;Otros costes;2014T1;952,28
B Industrias extractivas;Otros costes;2013T4;1.022,95
B Industrias extractivas;Otros costes;2013T3;952,68
B Industrias extractivas;Otros costes;2013T2;928,69
B Industrias extractivas;Otros costes;2013T1;957,44
B Industrias extractivas;Otros costes;2012T4;995,63
B Industrias extractivas;Otros costes;2012T3;916,86
B Industrias extractivas;Otros costes;2012T2;968,41
B Industrias extractivas;Otros costes;2012T1;937,73
B Industrias extractivas;Otros costes;2011T4;987,69
B Industrias extractivas;Otros costes;2011T3;903,25
B Industrias extractivas;Otros costes;2011T2;948,25
B Industrias extractivas;Otros costes;2011T1;920,73
B Industrias extractivas;Otros costes;2010T4;1.198,32
B Industrias extractivas;Otros costes;2010T3;920,48
B Industrias extractivas;Otros costes;2010T2;939,65
B Industrias extractivas;Otros costes;2010T1;861,83
B Industrias extractivas;Otros costes;2009T4;892,08
B Industrias extractivas;Otros costes;2009T3;862,11
B Industrias extractivas;Otros costes;2009T2;974,14
B Industrias extractivas;Otros costes;2009T1;876,36
B Industrias extractivas;Otros costes;2008T4;921,9
B Industrias extractivas;Otros costes;2008T3;863,49
B Industrias extractivas;Otros costes;2008T2;919,03
B Industrias extractivas;Otros costes;2008T1;832,49
B Industrias extractivas;Coste por percepciones no salariales;2024T4;197,03
B Industrias extractivas;Coste por percepciones no salariales;2024T3;172,4
B Industrias extractivas;Coste por percepciones no salariales;2024T2;94,55
B Industrias extractivas;Coste por percepciones no salariales;2024T1;190,52
B Industrias extractivas;Coste por percepciones no salariales;2023T4;126,49
B Industrias extractivas;Coste por percepciones no salariales;2023T3;121,42
B Industrias extractivas;Coste por percepciones no salariales;2023T2;391,21
B Industrias extractivas;Coste por percepciones no salariales;2023T1;263,97
B Industrias extractivas;Coste por percepciones no salariales;2022T4;95,71
