Tipo de jornada;Secciones de la CNAE-09;Tiempo de trabajo;Periodo;Total
Jornada a tiempo completo;L Actividades inmobiliarias;Horas extras por trabajador;2012T3;0,1
Jornada a tiempo completo;L Actividades inmobiliarias;Horas extras por trabajador;2012T2;0
Jornada a tiempo completo;L Actividades inmobiliarias;Horas extras por trabajador;2012T1;0
Jornada a tiempo completo;L Actividades inmobiliarias;Horas extras por trabajador;2011T4;0,1
Jornada a tiempo completo;L Actividades inmobiliarias;Horas extras por trabajador;2011T3;0,1
Jornada a tiempo completo;L Actividades inmobiliarias;Horas extras por trabajador;2011T2;0
Jornada a tiempo completo;L Actividades inmobiliarias;Horas extras por trabajador;2011T1;0,1
Jornada a tiempo completo;L Actividades inmobiliarias;Horas extras por trabajador;2010T4;0,1
Jornada a tiempo completo;L Actividades inmobiliarias;Horas extras por trabajador;2010T3;0,1
Jornada a tiempo completo;L Actividades inmobiliarias;Horas extras por trabajador;2010T2;0
Jornada a tiempo completo;L Actividades inmobiliarias;Horas extras por trabajador;2010T1;0,1
Jornada a tiempo completo;L Actividades inmobiliarias;Horas extras por trabajador;2009T4;0,1
Jornada a tiempo completo;L Actividades inmobiliarias;Horas extras por trabajador;2009T3;0,1
Jornada a tiempo completo;L Actividades inmobiliarias;Horas extras por trabajador;2009T2;0
Jornada a tiempo completo;L Actividades inmobiliarias;Horas extras por trabajador;2009T1;0
Jornada a tiempo completo;L Actividades inmobiliarias;Horas extras por trabajador;2008T4;0,1
Jornada a tiempo completo;L Actividades inmobiliarias;Horas extras por trabajador;2008T3;0,1
Jornada a tiempo completo;L Actividades inmobiliarias;Horas extras por trabajador;2008T2;0,1
Jornada a tiempo completo;L Actividades inmobiliarias;Horas extras por trabajador;2008T1;0,1
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2024T4;171
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2024T3;170,9
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2024T2;171
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2024T1;171,1
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2023T4;170,9
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2023T3;170,9
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2023T2;171
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2023T1;171
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2022T4;171,2
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2022T3;171
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2022T2;171
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2022T1;171,2
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2021T4;171,3
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2021T3;171
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2021T2;171,3
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2021T1;171,2
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2020T4;171,4
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2020T3;171,3
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2020T2;171,5
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2020T1;171,4
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2019T4;171,4
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2019T3;171,3
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2019T2;171,5
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2019T1;171,5
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2018T4;171,5
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2018T3;171,5
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2018T2;171,5
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2018T1;171,6
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2017T4;171,4
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2017T3;171,3
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2017T2;171,4
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2017T1;171,4
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2016T4;171,2
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2016T3;171,1
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2016T2;171,3
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2016T1;171,3
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2015T4;171,5
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2015T3;171,4
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2015T2;171,5
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2015T1;171,5
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2014T4;171,5
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2014T3;171,3
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2014T2;171,4
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2014T1;171,4
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2013T4;171,4
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2013T3;171,2
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2013T2;171,2
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2013T1;171,3
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2012T4;171,3
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2012T3;171,3
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2012T2;171,3
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2012T1;171,3
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2011T4;171,3
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2011T3;171,4
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2011T2;171,5
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2011T1;171,4
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2010T4;171,5
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2010T3;171,4
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2010T2;171,5
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2010T1;171,5
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2009T4;171,5
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2009T3;171,4
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2009T2;171,5
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2009T1;171,7
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2008T4;171,8
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2008T3;171,6
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2008T2;171,9
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pactadas;2008T1;172
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2024T4;171,1
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2024T3;171
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2024T2;171,1
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2024T1;171,2
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2023T4;171
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2023T3;170,9
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2023T2;171
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2023T1;170,9
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2022T4;171,2
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2022T3;171
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2022T2;170,9
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2022T1;171
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2021T4;171,3
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2021T3;170,8
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2021T2;171,1
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2021T1;171,1
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2020T4;171,2
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2020T3;171,1
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2020T2;171,1
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2020T1;171,2
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2019T4;171,1
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2019T3;171
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2019T2;171,2
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2019T1;171,3
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2018T4;171,2
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2018T3;171
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2018T2;171,1
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2018T1;171,2
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2017T4;171,1
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2017T3;171
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2017T2;171
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2017T1;171,1
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2016T4;170,8
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2016T3;170,8
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2016T2;171
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2016T1;171
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2015T4;171,2
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2015T3;171
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2015T2;171,3
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2015T1;171,2
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2014T4;171,3
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2014T3;170,9
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2014T2;171,2
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2014T1;171
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2013T4;171,1
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2013T3;170,9
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2013T2;170,9
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2013T1;171
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2012T4;171,1
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2012T3;171
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2012T2;171,1
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2012T1;171,2
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2011T4;171,2
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2011T3;171,3
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2011T2;171,4
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2011T1;171,3
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2010T4;171,6
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2010T3;171,3
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2010T2;171,4
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2010T1;171,6
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2009T4;171,6
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2009T3;171,6
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2009T2;171,6
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2009T1;171,7
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2008T4;171,9
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2008T3;171,8
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2008T2;172,1
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas pagadas;2008T1;172,2
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas efectivas;2024T4;146,1
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas efectivas;2024T3;132,6
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas efectivas;2024T2;154,2
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas efectivas;2024T1;151,3
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas efectivas;2023T4;144,9
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas efectivas;2023T3;134,5
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas efectivas;2023T2;150,9
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas efectivas;2023T1;156,1
Jornada a tiempo completo;M Actividades profesionales, científicas y técnicas;Horas efectivas;2022T4;146,4
